model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,random,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.7403100775193798,0.014810056724451775,-0.12325581395348839,-14.272890484739678,0.7181798175983709,0.019534520782922758,-0.07573910132054806,-9.539903825907329,0.5935114503816794,0.03016233297729825,-0.30343511450381677,-33.829787234042556,0.6496455559648914,0.024043620902195386,-0.19264835084514442,-22.871868036508637,0.8178671795587267,0.008333588935889891,-0.12186135969545386,-12.967719357780666
random_forest,random,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553226,0.758139534883721,0.00877031666587964,-0.11627906976744184,-13.29787234042553,0.8085370000996077,0.01031318848992666,-0.07331953998478047,-8.314225347556444,0.5301526717557252,0.023802231797967748,-0.26755725190839696,-33.54066985645933,0.6400997321340173,0.018401770299789167,-0.19757561856738548,-23.586180302661568,0.8491315049927252,0.007422577895411584,-0.10345255416259747,-10.860202117420602
xgboost,random,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.6562790697674419,0.011788044592415723,-0.22899224806201546,-25.866900175131345,0.7579383069662377,0.044608769068164474,-0.10360015457222393,-12.025017941418849,0.22595419847328246,0.02137404580152671,-0.6290076335877862,-73.57142857142857,0.34779808620937347,0.028522212444170497,-0.5104394616833469,-59.47531227649711,0.7158616187989555,0.014741915444137306,-0.2389248201223767,-25.023901721132685
svm,random,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.78,0.012774478793869474,-0.10992248062015497,-12.351916376306614,0.7720219541585156,0.019432814756579916,-0.09109591656391791,-10.554284606304146,0.6507633587786259,0.0229801423259395,-0.21564885496183217,-24.889867841409703,0.7060354966676508,0.018441065151510498,-0.15872640809425398,-18.354926046141706,0.8460785681541866,0.00781400867714971,-0.10291790405197998,-10.8449195614735
mlp,random,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.778139534883721,0.011693869750780201,-0.10558139534883715,-11.947368421052625,0.7746839162469257,0.016050091999675817,-0.06780692624391682,-8.048387332430126,0.6400763358778626,0.02438271183768614,-0.23778625954198473,-27.08695652173913,0.7007588518979546,0.018308992497292197,-0.1590542322141949,-18.49869874665093,0.8432951986127997,0.009629917056581408,-0.1034689972694477,-10.928697739042565
naive_bayes,random,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.5937984496124031,0.0,-0.17829457364341084,-23.092369477911646,0.0,0.0,-0.6433915211970075,-100.0,0.0,0.0,-0.9847328244274809,-100.0,0.0,0.0,-0.7782805429864253,-100.0,0.5,0.0,-0.3275068263807227,-39.577537724147064
