model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,random,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.8271317829457365,0.0060940291494677775,-0.03643410852713169,-4.219030520646309,0.8146716786778481,0.010587700687447372,0.020752759758929096,2.6139646334651117,0.7438931297709923,0.01710758384046945,-0.15305343511450387,-17.06382978723405,0.7775046473199502,0.009145371551610538,-0.06478925949008563,-7.692001445844208,0.9086191776453472,0.0037778679065499157,-0.031109361608833375,-3.3104625760885638
random_forest,random,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553225,0.8026356589147288,0.011372914688429958,-0.07178294573643407,-8.209219858156024,0.8783798615023803,0.01091331653584038,-0.0034766785820078416,-0.3942453703042385,0.5965648854961831,0.02485609183994647,-0.20114503816793905,-25.215311004784702,0.7103535028718664,0.02055204043030002,-0.12732184782953637,-15.199426331803506,0.9181477089271123,0.003521489689780998,-0.03443635022821023,-3.6150458216512367
xgboost,random,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.6564341085271318,0.011912789278944826,-0.22883720930232554,-25.84938704028021,0.7582044134088146,0.04471047369054513,-0.10333404812964697,-11.99413058647688,0.2263358778625954,0.02179586493934233,-0.6286259541984733,-73.52678571428572,0.348266177695439,0.02901087711097049,-0.5099713701972813,-59.42077125959394,0.7203994180136728,0.014494395311569193,-0.2343870209076594,-24.548633218173645
svm,random,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.8584496124031007,0.004163014444061253,-0.031472868217054306,-3.536585365853664,0.8547175340517053,0.008281059947709965,-0.008400336670728259,-0.9732548653751243,0.7851145038167939,0.011456741236491331,-0.08129770992366414,-9.383259911894275,0.8183536566968554,0.005955378089686377,-0.046408248065049285,-5.366592562588298,0.9182842365415663,0.0020012887393052493,-0.03071223566460024,-3.2362855462678795
mlp,random,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.8773643410852714,0.004674360754009705,-0.006356589147286762,-0.7192982456140283,0.8585286480277754,0.006628658920141684,0.016037805536932903,1.9036177876446445,0.8358778625954197,0.00919205693037579,-0.041984732824427606,-4.782608695652188,0.8470184870607472,0.006066860314002056,-0.01279459705140229,-1.4880672657609184,0.9352968728200427,0.0010944849065001535,-0.01146732306220466,-1.2112121594880099
naive_bayes,random,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.5937984496124031,0.0,-0.17829457364341084,-23.092369477911646,0.0,0.0,-0.6433915211970075,-100.0,0.0,0.0,-0.9847328244274809,-100.0,0.0,0.0,-0.7782805429864253,-100.0,0.5002511310864409,0.0009141977643717937,-0.3272556952942818,-39.547189806953526
