model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,random,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.8510077519379845,0.005860793231452976,-0.012558139534883717,-1.4542190305206457,0.776046351596062,0.010066702554914212,-0.017872567322857025,-2.251182947900289,0.8904580152671755,0.013872352553729954,-0.0064885496183206826,-0.723404255319157,0.8292086049160815,0.006544081357603752,-0.013085301893954293,-1.553531586558829,0.9233073565463498,0.0030022118887886753,-0.016421182707830773,-1.7474389700735824
random_forest,random,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553226,0.8768992248062014,0.002103048056783015,0.002480620155038582,0.28368794326239105,0.8846014241004092,0.0036503008315212707,0.002744884016021021,0.31126196736697703,0.8015267175572518,0.00482790482468453,0.003816793893129611,0.47846889952151095,0.8410047927194023,0.002899997381614586,0.003329442017999562,0.39746209736406257,0.9449280489506308,0.0011204524789061423,-0.0076560102046918654,-0.8037096706699689
xgboost,random,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.8737984496124032,0.003192443454569624,-0.011472868217054177,-1.2959719789842286,0.8836173097057962,0.005080343171417866,0.02207884816733463,2.5627234479941983,0.7938931297709925,0.00451609143748065,-0.061068702290076216,-7.142857142857128,0.836348768472168,0.004130824127367186,-0.02188877942055234,-2.5504336735554287,0.9466057441253264,0.0011230189643658948,-0.008180694796005805,-0.8568088592929667
svm,random,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.8796899224806202,0.007111531746468052,-0.01023255813953483,-1.1498257839721195,0.8444051406029173,0.011139489153803596,-0.01871273011951624,-2.168038775961573,0.8629770992366413,0.010018629578936409,-0.0034351145038167274,-0.39647577092510244,0.8535392575888968,0.008376441291836224,-0.011222647173007916,-1.2977730761738229,0.9374967612062266,0.001473184638578253,-0.01149971099993996,-1.2117759482504886
mlp,random,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.8708527131782946,0.003328823341640929,-0.012868217054263553,-1.4561403508771915,0.8241441907270678,0.006158191974976789,-0.018346651763774702,-2.1776677963089104,0.867175572519084,0.006996298770924932,-0.010687022900763399,-1.2173913043478306,0.8450797661054941,0.003919031937180278,-0.01473331800665545,-1.7135489420784054,0.9376706595180675,0.0012393616789322121,-0.009093536364179866,-0.9604858742789703
naive_bayes,random,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.7719379844961239,0.001085271317829471,-0.00015503875969002934,-0.020080321285154402,0.6432330740313394,0.0011228502748686976,-0.00015844716566804085,-0.024626865671660614,0.9847328244274808,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1274357846968644e-14,0.7781640402843893,0.0008215898652930297,-0.00011650270203600321,-0.0149692425290446,0.826735495186654,0.0006297892827198512,-0.0007713311940686918,-0.09321145995160826
