model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,shuffle,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.853798449612403,0.0075968992248062,-0.009767441860465187,-1.1310592459605109,0.780034548256187,0.009729091401996551,-0.01388437066273196,-1.7488398792207063,0.8916030534351144,0.009534348089157846,-0.00534351145038181,-0.5957446808510785,0.8320679999124401,0.008445278172162465,-0.010225906897595727,-1.214054478480514,0.923119008231519,0.0031329635341842133,-0.016609531022661495,-1.7674818129758747
random_forest,shuffle,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553226,0.8745736434108528,0.0028963630530650323,0.00015503875968991832,0.017730496453900232,0.8816456033090085,0.005801421402546555,-0.00021093677537964428,-0.023919624767930955,0.7984732824427481,0.007969699625122539,0.0007633587786258778,0.09569377990429663,0.8379601138378261,0.004134057431331917,0.0002847631364233383,0.03399445097493919,0.9444960436888366,0.001604567446875838,-0.008088015466486076,-0.8490605515336777
xgboost,shuffle,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.8755038759689923,0.005634971114848455,-0.009767441860465076,-1.1033274956217116,0.8565638972373206,0.011306197584622103,-0.00497456430114096,-0.5774047849538614,0.833206106870229,0.006398112448183272,-0.02175572519083968,-2.544642857142856,0.8446741978110273,0.006400677673077958,-0.01356335008169307,-1.5803724871972729,0.9446161281964404,0.0026167084115657716,-0.010170310724891829,-1.0651922053251734
svm,shuffle,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.8813953488372093,0.006976744186046508,-0.00852713178294573,-0.9581881533101038,0.8522938924360297,0.009496820131513253,-0.010823978286403801,-1.254055634063524,0.8564885496183205,0.00839694656488552,-0.009923664122137521,-1.1453744493392204,0.8543751024375725,0.008440649938710356,-0.0103868023243322,-1.2011170088710146,0.9373990991170551,0.0024540050815009674,-0.011597373089111462,-1.2220670391061232
mlp,shuffle,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.8728682170542637,0.003100775193798444,-0.010852713178294504,-1.2280701754385888,0.8284995086587783,0.0051430509334200476,-0.01399133383206419,-1.6607104939797932,0.866412213740458,0.005120766360686542,-0.011450381679389388,-1.304347826086965,0.847016091988267,0.0036217351451375964,-0.012796992123882522,-1.488345823103728,0.9381918561776252,0.002036571821173541,-0.008572339704622123,-0.9054355606079865
naive_bayes,shuffle,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.7725581395348837,0.001395348837209313,0.00046511627906975495,0.06024096385542006,0.6438764655525365,0.0014441637164781236,0.0004849443555290378,0.07537313432835045,0.9847328244274808,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1274357846968644e-14,0.778634300431209,0.001056550978803631,0.00035375744478360893,0.04545371819603347,0.8266069399876427,0.0008231549106380211,-0.0008998863930800294,-0.10874670327686287
