model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,shuffle,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.8634108527131783,0.002896363053065018,-0.00015503875968991832,-0.017953321364451942,0.7970724508983313,0.003672766965734432,0.0031535319794123717,0.397210836555771,0.8904580152671757,0.004842968526889136,-0.0064885496183204605,-0.7234042553191322,0.8411739515506342,0.0034088767182955462,-0.0011199552594015616,-0.13296490100980243,0.9381390389253184,0.001771673429886551,-0.0015895003288621812,-0.16914462660926471
random_forest,shuffle,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553226,0.8756589147286821,0.0013515965716404826,0.0012403100775192355,0.14184397163118917,0.883222594895609,0.0017925509909121297,0.0013660548112207627,0.15490669390398124,0.799618320610687,0.0025603831803432376,0.001908396946564861,0.23923444976076247,0.83934162859543,0.0018473419078679535,0.0016662778940272904,0.19891690648794688,0.9501285551990113,0.0009072148141285612,-0.0024555039563113334,-0.25777294221033714
xgboost,shuffle,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.8813953488372093,0.0027076355343523813,-0.003875968992248069,-0.43782837127845964,0.8596365604748613,0.002721904637321484,-0.0019019010636003308,-0.22075637345360982,0.8461832061068701,0.005674072040961268,-0.008778625954198538,-1.026785714285722,0.8528488583162691,0.0036468197779559054,-0.005388689576451222,-0.6278785622561469,0.9519522452314989,0.001000829914490076,-0.0028341936898332865,-0.2968405890887192
svm,shuffle,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.8888372093023256,0.001967221324100698,-0.0010852713178294282,-0.12195121951219184,0.8649796685832485,0.002212421112398566,0.0018617978608149732,0.21570609576843078,0.8606870229007633,0.003518910098203401,-0.005725190839694805,-0.6607929515418673,0.8628254298792232,0.0025362319323419666,-0.0019364748826815603,-0.2239315668299161,0.94608953022542,0.0026428711258895113,-0.0029069419807465913,-0.30631746965178047
mlp,shuffle,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.8827906976744184,0.002214396411951279,-0.0009302325581397319,-0.10526315789475912,0.8436605474813635,0.002760357166643918,0.0011697049905210477,0.13883889670097654,0.8732824427480915,0.0033274037736951583,-0.004580152671755822,-0.5217391304347936,0.8582137530470579,0.002713619167387455,-0.0015993310650915804,-0.1860091564834773,0.9435752297052199,0.0032055591969166256,-0.0031889661770274635,-0.33682792303481734
naive_bayes,shuffle,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.7724031007751938,0.002575697321835073,0.00031007751937983663,0.04016064257028004,0.6443593783453608,0.0019619825089729104,0.000967857148353346,0.1504305102673224,0.981297709923664,0.003984849812561274,-0.0034351145038168385,-0.34883720930233014,0.7779106766205413,0.002641994409331171,-0.00036986636588409727,-0.047523527244410176,0.8271719849321348,0.0025983195389963055,-0.0003348414485878637,-0.040463889591384285
