model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,random,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.8629457364341085,0.0010284107877070999,-0.0006201550387596733,-0.07181328545780777,0.7938439367010797,0.0016790991457992246,-7.498221783930337e-05,-0.00944456871507821,0.8950381679389314,0.0025603831803432623,-0.00190839694656475,-0.21276595744679339,0.8414059219471903,0.0012232499376415276,-0.0008879848628454701,-0.10542458584420689,0.9396787116576645,0.0002465736121412479,-4.982759651606106e-05,-0.005302339392140515
random_forest,random,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553225,0.8779844961240311,0.002598923196006214,0.0035658914728682323,0.407801418439718,0.8814196848200018,0.0033819485724850976,-0.0004368552643864154,-0.0495381328514739,0.8083969465648855,0.007401037950253936,0.010687022900763288,1.339712918660278,0.8433058136354037,0.00388563126749807,0.005630462934000935,0.6721533502551356,0.9446505092380363,0.0019335904269258625,-0.007933549917286231,-0.8328451270033941
xgboost,random,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.7741085271317829,0.011519911930703817,-0.11116279069767443,-12.5569176882662,0.7292614144457713,0.018320257419618676,-0.13227704709269028,-15.353585823258692,0.7068702290076335,0.020254197193010092,-0.14809160305343516,-17.321428571428577,0.7176511751527475,0.014201510398432959,-0.14058637273997288,-16.380822895148626,0.8790674267036056,0.008683212022045686,-0.07571901221772659,-7.930465822626259
svm,random,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.8865116279069767,0.0025756973218350613,-0.003410852713178314,-0.38327526132404405,0.8605985873536273,0.0038910413871648553,-0.0025192833688062466,-0.29188172951367525,0.8599236641221374,0.005411239266701463,-0.0064885496183206826,-0.7488986784141052,0.860247850911082,0.0033009376493763174,-0.004514053850822708,-0.5219996193131986,0.947492675343312,0.0005944029202665043,-0.0015037968628545118,-0.15846179695047555
mlp,random,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.8702325581395349,0.005282705437953756,-0.013488372093023226,-1.5263157894736807,0.8497399392636431,0.004780112990744726,0.007249096772800612,0.860436269119377,0.8267175572519084,0.011475798762116733,-0.05114503816793892,-5.8260869565217375,0.8380393738531324,0.007315736093605065,-0.021773710259017087,-2.5323771714291614,0.9413060809598788,0.0011744359213767595,-0.005458114922368584,-0.5765020420192812
naive_bayes,random,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.7747286821705427,0.001705426356589147,0.0026356589147287224,0.3413654618473948,0.6461356406702926,0.0017830271255771565,0.0027441194732851226,0.4265084917780365,0.9847328244274808,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1274357846968644e-14,0.78028342532937,0.0012992481989294268,0.0020028823429446563,0.2573470917388192,0.8275765850158452,0.001204608295962534,6.975863512248548e-05,0.008429976998206737
